userID,itemID,rating,category,userName
308,131,4,Coffee,Ryan Wood
308,87,4,Beverages,Ryan Wood
308,72,4,Beverages,Ryan Wood
308,73,3,Beverages,Ryan Wood
308,239,3,Fast Foods,Ryan Wood
308,107,4,Breakfast Cereals,Ryan Wood
308,213,4,Dairy and Egg Products,Ryan Wood
308,319,4,Fruits,Ryan Wood
308,180,5,Dairy and Egg Products,Ryan Wood
308,59,4,Beans and Lentils,Ryan Wood
308,148,3,Coffee,Ryan Wood
308,85,4,Beverages,Ryan Wood
308,283,3,Fish,Ryan Wood
308,24,4,Beans and Lentils,Ryan Wood
308,223,4,Dairy and Egg Products ,Ryan Wood
308,166,3,Cookies,Ryan Wood
308,411,4,Sweets,Ryan Wood
308,116,4,Breakfast Cereals,Ryan Wood
308,396,4,Sweets,Ryan Wood
308,309,1,Fruits,Ryan Wood
308,276,4,Fish,Ryan Wood
308,254,2,Fast Foods,Ryan Wood
308,313,3,Fruits,Ryan Wood
308,205,3,Dairy and Egg Products,Ryan Wood
308,192,5,Dairy and Egg Products,Ryan Wood
308,42,4,Beans and Lentils,Ryan Wood
308,157,5,Cookies,Ryan Wood
308,226,3,Dairy and Egg Products ,Ryan Wood
308,356,3,Pizza,Ryan Wood
308,139,3,Coffee,Ryan Wood
308,170,3,Cookies,Ryan Wood
308,123,3,Breakfast Cereals,Ryan Wood
308,31,3,Beans and Lentils,Ryan Wood
308,124,4,Breakfast Cereals,Ryan Wood
308,420,4,Sweets,Ryan Wood
308,30,4,Beans and Lentils,Ryan Wood
308,74,4,Beverages,Ryan Wood
308,45,4,Beans and Lentils,Ryan Wood
308,19,3,Baked Foods,Ryan Wood
251,265,3,Fast Foods,Michael Roy
251,257,3,Fast Foods,Michael Roy
251,222,4,Dairy and Egg Products ,Michael Roy
251,144,5,Coffee,Michael Roy
251,118,3,Breakfast Cereals,Michael Roy
251,1,4,Baked Foods,Michael Roy
251,100,4,Breakfast Cereals,Michael Roy
251,181,4,Dairy and Egg Products,Michael Roy
251,288,4,Fish,Michael Roy
251,15,4,Baked Foods,Michael Roy
251,248,4,Fast Foods,Michael Roy
251,237,5,Fast Foods,Michael Roy
251,111,3,Breakfast Cereals,Michael Roy
251,25,4,Beans and Lentils,Michael Roy
251,275,4,Fish,Michael Roy
251,294,3,Fish,Michael Roy
251,132,5,Coffee,Michael Roy
251,151,5,Cookies,Michael Roy
251,405,3,Sweets,Michael Roy
251,117,4,Breakfast Cereals,Michael Roy
251,281,4,Fish,Michael Roy
251,298,5,Fish,Michael Roy
251,79,5,Beverages,Michael Roy
251,258,3,Fast Foods,Michael Roy
251,172,5,Cookies,Michael Roy
251,202,4,Dairy and Egg Products,Michael Roy
251,109,4,Breakfast Cereals,Michael Roy
251,7,3,Baked Foods,Michael Roy
251,64,5,Beans and Lentils,Michael Roy
251,33,3,Beans and Lentils,Michael Roy
251,183,5,Dairy and Egg Products,Michael Roy
251,12,4,Baked Foods,Michael Roy
251,250,3,Fast Foods,Michael Roy
251,60,4,Beans and Lentils,Michael Roy
251,210,4,Dairy and Egg Products,Michael Roy
251,252,3,Fast Foods,Michael Roy
251,50,5,Beans and Lentils,Michael Roy
251,185,5,Dairy and Egg Products,Michael Roy
251,249,5,Fast Foods,Michael Roy
251,55,3,Beans and Lentils,Michael Roy
251,121,4,Breakfast Cereals,Michael Roy
251,22,5,Baked Foods,Michael Roy
251,295,4,Fish,Michael Roy
251,147,3,Coffee,Michael Roy
251,418,4,Sweets,Michael Roy
251,125,4,Coffee,Michael Roy
251,148,2,Coffee,Michael Roy
251,24,3,Beans and Lentils,Michael Roy
251,282,4,Fish,Michael Roy
251,300,4,Fruits,Michael Roy
251,313,5,Fruits,Michael Roy
251,45,5,Beans and Lentils,Michael Roy
77,265,3,Fast Foods,Eric Bond
77,222,4,Dairy and Egg Products ,Eric Bond
77,144,3,Coffee,Eric Bond
77,1,5,Baked Foods,Eric Bond
77,246,5,Fast Foods,Eric Bond
77,98,4,Breakfast Cereals,Eric Bond
77,201,4,Dairy and Egg Products,Eric Bond
77,4,3,Baked Foods,Eric Bond
77,100,3,Breakfast Cereals,Eric Bond
77,181,3,Dairy and Egg Products,Eric Bond
77,15,2,Baked Foods,Eric Bond
77,25,2,Beans and Lentils,Eric Bond
77,154,5,Cookies,Eric Bond
77,209,4,Dairy and Egg Products,Eric Bond
77,23,4,Baked Foods,Eric Bond
77,132,3,Coffee,Eric Bond
77,174,5,Cookies,Eric Bond
77,96,3,Beverages,Eric Bond
77,195,5,Dairy and Egg Products,Eric Bond
77,405,3,Sweets,Eric Bond
77,268,5,Fish,Eric Bond
77,172,3,Cookies,Eric Bond
77,228,3,Dairy and Egg Products ,Eric Bond
77,127,2,Coffee,Eric Bond
77,69,3,Beverages,Eric Bond
77,56,4,Beans and Lentils,Eric Bond
77,89,5,Beverages,Eric Bond
77,133,2,Coffee,Eric Bond
77,153,5,Cookies,Eric Bond
77,357,3,Pizza,Eric Bond
77,215,2,Dairy and Egg Products,Eric Bond
77,191,3,Dairy and Egg Products,Eric Bond
77,183,5,Dairy and Egg Products,Eric Bond
77,134,4,Coffee,Eric Bond
77,199,5,Dairy and Egg Products,Eric Bond
77,175,4,Cookies,Eric Bond
77,250,3,Fast Foods,Eric Bond
77,176,4,Dairy and Egg Products,Eric Bond
77,97,2,Breakfast Cereals,Eric Bond
77,173,5,Cookies,Eric Bond
77,238,5,Fast Foods,Eric Bond
77,210,3,Dairy and Egg Products,Eric Bond
77,252,1,Fast Foods,Eric Bond
77,156,4,Cookies,Eric Bond
77,50,4,Beans and Lentils,Eric Bond
77,168,4,Cookies,Eric Bond
77,121,2,Breakfast Cereals,Eric Bond
77,28,5,Beans and Lentils,Eric Bond
77,52,5,Beans and Lentils,Eric Bond
77,179,5,Dairy and Egg Products,Eric Bond
77,91,3,Beverages,Eric Bond
77,125,3,Coffee,Eric Bond
77,276,2,Fish,Eric Bond
77,192,3,Dairy and Egg Products,Eric Bond
77,42,5,Beans and Lentils,Eric Bond
77,31,3,Beans and Lentils,Eric Bond
316,265,3,Fast Foods,Kristi Leach
316,234,1,Dairy and Egg Products ,Kristi Leach
316,98,5,Breakfast Cereals,Kristi Leach
316,304,3,Fruits,Kristi Leach
316,100,4,Breakfast Cereals,Kristi Leach
316,275,5,Fish,Kristi Leach
316,132,4,Coffee,Kristi Leach
316,174,1,Cookies,Kristi Leach
316,14,4,Baked Foods,Kristi Leach
316,323,1,Fruits,Kristi Leach
316,172,1,Cookies,Kristi Leach
316,127,2,Coffee,Kristi Leach
316,69,3,Beverages,Kristi Leach
316,318,5,Fruits,Kristi Leach
316,89,1,Beverages,Kristi Leach
316,64,4,Beans and Lentils,Kristi Leach
316,357,4,Pizza,Kristi Leach
316,191,5,Dairy and Egg Products,Kristi Leach
316,183,1,Dairy and Egg Products,Kristi Leach
316,197,4,Dairy and Egg Products,Kristi Leach
316,199,3,Dairy and Egg Products,Kristi Leach
316,286,5,Fish,Kristi Leach
316,71,1,Beverages,Kristi Leach
316,97,5,Breakfast Cereals,Kristi Leach
316,173,1,Cookies,Kristi Leach
316,50,1,Beans and Lentils,Kristi Leach
316,187,2,Dairy and Egg Products,Kristi Leach
316,289,2,Fish,Kristi Leach
316,185,2,Dairy and Egg Products,Kristi Leach
316,168,3,Cookies,Kristi Leach
316,306,4,Fruits,Kristi Leach
316,58,3,Beans and Lentils,Kristi Leach
316,22,4,Baked Foods,Kristi Leach
316,292,4,Fish,Kristi Leach
316,44,4,Beans and Lentils,Kristi Leach
316,190,5,Dairy and Egg Products,Kristi Leach
316,9,4,Baked Foods,Kristi Leach
316,162,3,Cookies,Kristi Leach
316,213,5,Dairy and Egg Products,Kristi Leach
316,180,4,Dairy and Egg Products,Kristi Leach
316,283,5,Fish,Kristi Leach
316,223,4,Dairy and Egg Products ,Kristi Leach
316,83,4,Beverages,Kristi Leach
316,276,2,Fish,Kristi Leach
316,192,1,Dairy and Egg Products,Kristi Leach
316,170,4,Cookies,Kristi Leach
316,19,5,Baked Foods,Kristi Leach
42,265,3,Fast Foods,Megan Kerr
42,86,3,Beverages,Megan Kerr
42,222,4,Dairy and Egg Products ,Megan Kerr
42,387,3,Snacks,Megan Kerr
42,274,5,Fish,Megan Kerr
42,118,4,Breakfast Cereals,Megan Kerr
42,1,5,Baked Foods,Megan Kerr
42,95,5,Beverages,Megan Kerr
42,234,4,Dairy and Egg Products ,Megan Kerr
42,98,4,Breakfast Cereals,Megan Kerr
42,88,5,Beverages,Megan Kerr
42,194,5,Dairy and Egg Products,Megan Kerr
42,181,5,Dairy and Egg Products,Megan Kerr
42,196,5,Dairy and Egg Products,Megan Kerr
42,143,4,Coffee,Megan Kerr
42,423,5,Sweets,Megan Kerr
42,219,1,Dairy and Egg Products ,Megan Kerr
42,15,4,Baked Foods,Megan Kerr
42,229,4,Dairy and Egg Products ,Megan Kerr
42,237,4,Fast Foods,Megan Kerr
42,54,4,Beans and Lentils,Megan Kerr
42,403,3,Sweets,Megan Kerr
42,111,1,Breakfast Cereals,Megan Kerr
42,25,3,Beans and Lentils,Megan Kerr
42,294,4,Fish,Megan Kerr
42,132,5,Coffee,Megan Kerr
42,174,5,Cookies,Megan Kerr
42,96,5,Beverages,Megan Kerr
42,151,4,Cookies,Megan Kerr
42,195,5,Dairy and Egg Products,Megan Kerr
42,385,5,Snacks,Megan Kerr
42,135,4,Coffee,Megan Kerr
42,419,5,Sweets,Megan Kerr
42,405,4,Sweets,Megan Kerr
42,273,3,Fish,Megan Kerr
42,2,5,Baked Foods,Megan Kerr
42,281,3,Fish,Megan Kerr
42,79,5,Beverages,Megan Kerr
42,172,5,Cookies,Megan Kerr
42,216,5,Dairy and Egg Products,Megan Kerr
42,48,5,Beans and Lentils,Megan Kerr
42,77,5,Beverages,Megan Kerr
42,280,4,Fish,Megan Kerr
42,202,5,Dairy and Egg Products,Megan Kerr
42,228,4,Dairy and Egg Products ,Megan Kerr
42,69,4,Beverages,Megan Kerr
42,318,5,Fruits,Megan Kerr
42,141,3,Coffee,Megan Kerr
42,367,2,Snacks,Megan Kerr
42,82,4,Beverages,Megan Kerr
42,64,5,Beans and Lentils,Megan Kerr
42,357,5,Pizza,Megan Kerr
42,215,5,Dairy and Egg Products,Megan Kerr
42,204,5,Dairy and Egg Products,Megan Kerr
42,227,4,Dairy and Egg Products ,Megan Kerr
42,183,4,Dairy and Egg Products,Megan Kerr
42,410,3,Sweets,Megan Kerr
42,175,2,Cookies,Megan Kerr
42,66,4,Beverages,Megan Kerr
42,402,5,Sweets,Megan Kerr
42,12,4,Baked Foods,Megan Kerr
42,71,4,Beverages,Megan Kerr
42,176,3,Dairy and Egg Products,Megan Kerr
42,97,3,Breakfast Cereals,Megan Kerr
42,173,5,Cookies,Megan Kerr
42,211,4,Dairy and Egg Products,Megan Kerr
42,404,5,Sweets,Megan Kerr
42,210,5,Dairy and Egg Products,Megan Kerr
42,50,5,Beans and Lentils,Megan Kerr
42,185,4,Dairy and Egg Products,Megan Kerr
42,168,3,Cookies,Megan Kerr
42,371,4,Snacks,Megan Kerr
42,142,4,Coffee,Megan Kerr
42,58,5,Beans and Lentils,Megan Kerr
42,121,4,Breakfast Cereals,Megan Kerr
42,284,3,Fish,Megan Kerr
42,70,3,Beverages,Megan Kerr
42,409,3,Sweets,Megan Kerr
42,161,4,Cookies,Megan Kerr
42,44,3,Beans and Lentils,Megan Kerr
42,28,5,Beans and Lentils,Megan Kerr
42,230,5,Dairy and Egg Products ,Megan Kerr
42,99,5,Breakfast Cereals,Megan Kerr
42,203,4,Dairy and Egg Products,Megan Kerr
42,38,3,Beans and Lentils,Megan Kerr
42,418,5,Sweets,Megan Kerr
42,131,2,Coffee,Megan Kerr
42,87,4,Beverages,Megan Kerr
42,72,3,Beverages,Megan Kerr
42,125,4,Coffee,Megan Kerr
42,73,4,Beverages,Megan Kerr
42,239,5,Fast Foods,Megan Kerr
42,380,4,Snacks,Megan Kerr
42,283,3,Fish,Megan Kerr
42,43,2,Beans and Lentils,Megan Kerr
42,282,4,Fish,Megan Kerr
42,411,4,Sweets,Megan Kerr
42,83,4,Beverages,Megan Kerr
42,276,1,Fish,Megan Kerr
42,290,3,Fish,Megan Kerr
42,102,5,Breakfast Cereals,Megan Kerr
42,103,3,Breakfast Cereals,Megan Kerr
42,63,4,Beans and Lentils,Megan Kerr
42,369,4,Snacks,Megan Kerr
42,413,1,Sweets,Megan Kerr
42,136,4,Coffee,Megan Kerr
340,265,5,Fast Foods,Penny Wise
340,274,4,Fish,Penny Wise
340,1,5,Baked Foods,Penny Wise
340,95,5,Beverages,Penny Wise
340,88,5,Beverages,Penny Wise
340,181,4,Dairy and Egg Products,Penny Wise
340,196,4,Dairy and Egg Products,Penny Wise
340,143,5,Coffee,Penny Wise
340,423,4,Sweets,Penny Wise
340,15,5,Baked Foods,Penny Wise
340,174,4,Cookies,Penny Wise
340,405,5,Sweets,Penny Wise
340,172,4,Cookies,Penny Wise
340,215,5,Dairy and Egg Products,Penny Wise
340,204,4,Dairy and Egg Products,Penny Wise
340,199,5,Dairy and Egg Products,Penny Wise
340,378,5,Snacks,Penny Wise
340,66,5,Beverages,Penny Wise
340,402,4,Sweets,Penny Wise
340,186,4,Dairy and Egg Products,Penny Wise
340,71,5,Beverages,Penny Wise
340,173,5,Cookies,Penny Wise
340,211,3,Dairy and Egg Products,Penny Wise
340,50,4,Beans and Lentils,Penny Wise
340,417,5,Sweets,Penny Wise
340,179,1,Dairy and Egg Products,Penny Wise
340,418,5,Sweets,Penny Wise
340,180,3,Dairy and Egg Products,Penny Wise
340,205,4,Dairy and Egg Products,Penny Wise
183,265,2,Fast Foods,William Tran
183,257,2,Fast Foods,William Tran
183,222,4,Dairy and Egg Products ,William Tran
183,274,5,Fish,William Tran
183,144,3,Coffee,William Tran
183,88,3,Beverages,William Tran
183,241,4,Fast Foods,William Tran
183,181,2,Dairy and Egg Products,William Tran
183,229,3,Dairy and Egg Products ,William Tran
183,54,2,Beans and Lentils,William Tran
183,294,3,Fish,William Tran
183,96,3,Beverages,William Tran
183,405,4,Sweets,William Tran
183,273,4,Fish,William Tran
183,177,5,Dairy and Egg Products,William Tran
183,258,3,Fast Foods,William Tran
183,216,4,Dairy and Egg Products,William Tran
183,77,3,Beverages,William Tran
183,202,4,Dairy and Egg Products,William Tran
183,228,4,Dairy and Egg Products ,William Tran
183,227,4,Dairy and Egg Products ,William Tran
183,212,4,Dairy and Egg Products,William Tran
183,62,2,Beans and Lentils,William Tran
183,250,2,Fast Foods,William Tran
183,176,3,Dairy and Egg Products,William Tran
183,210,3,Dairy and Egg Products,William Tran
183,50,2,Beans and Lentils,William Tran
183,94,3,Beverages,William Tran
183,55,4,Beans and Lentils,William Tran
183,121,3,Breakfast Cereals,William Tran
183,225,1,Dairy and Egg Products ,William Tran
183,230,5,Dairy and Egg Products ,William Tran
183,203,3,Dairy and Egg Products,William Tran
183,375,2,Snacks,William Tran
183,380,4,Snacks,William Tran
183,331,3,Fruits,William Tran
183,226,3,Dairy and Egg Products ,William Tran
183,356,3,Pizza,William Tran
183,159,4,Cookies,William Tran
183,270,3,Fish,William Tran
326,265,4,Fast Foods,Duane Mitchell
326,86,2,Beverages,Duane Mitchell
326,144,5,Coffee,Duane Mitchell
326,1,3,Baked Foods,Duane Mitchell
326,234,3,Dairy and Egg Products ,Duane Mitchell
326,98,5,Breakfast Cereals,Duane Mitchell
326,88,2,Beverages,Duane Mitchell
326,194,4,Dairy and Egg Products,Duane Mitchell
326,241,3,Fast Foods,Duane Mitchell
326,4,1,Baked Foods,Duane Mitchell
326,181,4,Dairy and Egg Products,Duane Mitchell
326,196,4,Dairy and Egg Products,Duane Mitchell
326,423,3,Sweets,Duane Mitchell
326,219,2,Dairy and Egg Products ,Duane Mitchell
326,232,2,Dairy and Egg Products ,Duane Mitchell
326,229,3,Dairy and Egg Products ,Duane Mitchell
326,237,2,Fast Foods,Duane Mitchell
326,54,3,Beans and Lentils,Duane Mitchell
326,403,3,Sweets,Duane Mitchell
326,154,2,Cookies,Duane Mitchell
326,208,3,Dairy and Egg Products,Duane Mitchell
326,132,4,Coffee,Duane Mitchell
326,174,4,Cookies,Duane Mitchell
326,96,3,Beverages,Duane Mitchell
326,317,3,Fruits,Duane Mitchell
326,195,4,Dairy and Egg Products,Duane Mitchell
326,200,2,Dairy and Egg Products,Duane Mitchell
326,385,3,Snacks,Duane Mitchell
326,135,3,Coffee,Duane Mitchell
326,419,3,Sweets,Duane Mitchell
326,177,3,Dairy and Egg Products,Duane Mitchell
326,79,4,Beverages,Duane Mitchell
326,172,4,Cookies,Duane Mitchell
326,216,2,Dairy and Egg Products,Duane Mitchell
326,48,3,Beans and Lentils,Duane Mitchell
326,202,4,Dairy and Egg Products,Duane Mitchell
326,228,4,Dairy and Egg Products ,Duane Mitchell
326,178,5,Dairy and Egg Products,Duane Mitchell
326,127,1,Coffee,Duane Mitchell
326,69,2,Beverages,Duane Mitchell
326,318,5,Fruits,Duane Mitchell
326,56,2,Beans and Lentils,Duane Mitchell
326,89,4,Beverages,Duane Mitchell
326,141,3,Coffee,Duane Mitchell
326,153,4,Cookies,Duane Mitchell
326,367,3,Snacks,Duane Mitchell
326,82,3,Beverages,Duane Mitchell
326,64,4,Beans and Lentils,Duane Mitchell
326,204,3,Dairy and Egg Products,Duane Mitchell
326,33,2,Beans and Lentils,Duane Mitchell
326,227,3,Dairy and Egg Products ,Duane Mitchell
326,183,5,Dairy and Egg Products,Duane Mitchell
326,134,3,Coffee,Duane Mitchell
326,197,1,Dairy and Egg Products,Duane Mitchell
326,199,5,Dairy and Egg Products,Duane Mitchell
326,378,4,Snacks,Duane Mitchell
326,175,1,Cookies,Duane Mitchell
326,186,4,Dairy and Egg Products,Duane Mitchell
326,176,2,Dairy and Egg Products,Duane Mitchell
326,97,4,Breakfast Cereals,Duane Mitchell
326,173,5,Cookies,Duane Mitchell
326,211,4,Dairy and Egg Products,Duane Mitchell
326,210,3,Dairy and Egg Products,Duane Mitchell
326,182,2,Dairy and Egg Products,Duane Mitchell
326,50,5,Beans and Lentils,Duane Mitchell
326,187,1,Dairy and Egg Products,Duane Mitchell
326,185,5,Dairy and Egg Products,Duane Mitchell
326,94,4,Beverages,Duane Mitchell
326,168,3,Cookies,Duane Mitchell
326,8,4,Baked Foods,Duane Mitchell
326,22,4,Baked Foods,Duane Mitchell
326,399,4,Sweets,Duane Mitchell
326,161,3,Cookies,Duane Mitchell
326,44,1,Beans and Lentils,Duane Mitchell
326,230,3,Dairy and Egg Products ,Duane Mitchell
326,9,1,Baked Foods,Duane Mitchell
326,233,4,Dairy and Egg Products ,Duane Mitchell
326,53,1,Beans and Lentils,Duane Mitchell
326,393,4,Sweets,Duane Mitchell
326,397,3,Sweets,Duane Mitchell
326,38,3,Beans and Lentils,Duane Mitchell
326,131,2,Coffee,Duane Mitchell
326,72,2,Beverages,Duane Mitchell
326,239,3,Fast Foods,Duane Mitchell
326,180,1,Dairy and Egg Products,Duane Mitchell
326,386,5,Snacks,Duane Mitchell
326,282,2,Fish,Duane Mitchell
326,205,4,Dairy and Egg Products,Duane Mitchell
326,226,5,Dairy and Egg Products ,Duane Mitchell
326,90,1,Beverages,Duane Mitchell
326,67,2,Beverages,Duane Mitchell
326,170,2,Cookies,Duane Mitchell
326,136,4,Coffee,Duane Mitchell
326,391,4,Snacks,Duane Mitchell
128,265,5,Fast Foods,Dalton Wong
128,86,5,Beverages,Dalton Wong
128,222,3,Dairy and Egg Products ,Dalton Wong
128,387,2,Snacks,Dalton Wong
128,274,4,Fish,Dalton Wong
128,392,3,Sweets,Dalton Wong
128,118,5,Breakfast Cereals,Dalton Wong
128,1,4,Baked Foods,Dalton Wong
128,98,4,Breakfast Cereals,Dalton Wong
128,193,3,Dairy and Egg Products,Dalton Wong
128,88,4,Beverages,Dalton Wong
128,322,2,Fruits,Dalton Wong
128,181,4,Dairy and Egg Products,Dalton Wong
128,196,5,Dairy and Egg Products,Dalton Wong
128,143,5,Coffee,Dalton Wong
128,423,4,Sweets,Dalton Wong
128,26,4,Beans and Lentils,Dalton Wong
128,15,4,Baked Foods,Dalton Wong
128,416,3,Sweets,Dalton Wong
128,229,2,Dairy and Egg Products ,Dalton Wong
128,237,4,Fast Foods,Dalton Wong
128,54,2,Beans and Lentils,Dalton Wong
128,111,3,Breakfast Cereals,Dalton Wong
128,25,3,Beans and Lentils,Dalton Wong
128,275,5,Fish,Dalton Wong
128,209,4,Dairy and Egg Products,Dalton Wong
128,294,4,Fish,Dalton Wong
128,328,2,Fruits,Dalton Wong
128,132,3,Coffee,Dalton Wong
128,174,3,Cookies,Dalton Wong
128,151,3,Cookies,Dalton Wong
128,317,4,Fruits,Dalton Wong
128,245,2,Fast Foods,Dalton Wong
128,140,4,Coffee,Dalton Wong
128,14,5,Baked Foods,Dalton Wong
128,419,3,Sweets,Dalton Wong
128,405,4,Sweets,Dalton Wong
128,268,3,Fish,Dalton Wong
128,117,5,Breakfast Cereals,Dalton Wong
128,79,4,Beverages,Dalton Wong
128,258,2,Fast Foods,Dalton Wong
128,172,3,Cookies,Dalton Wong
128,216,5,Dairy and Egg Products,Dalton Wong
128,48,4,Beans and Lentils,Dalton Wong
128,77,3,Beverages,Dalton Wong
128,220,1,Dairy and Egg Products ,Dalton Wong
128,280,1,Fish,Dalton Wong
128,202,2,Dairy and Egg Products,Dalton Wong
128,228,3,Dairy and Egg Products ,Dalton Wong
128,69,4,Beverages,Dalton Wong
128,65,4,Beans and Lentils,Dalton Wong
128,218,3,Dairy and Egg Products ,Dalton Wong
128,56,3,Beans and Lentils,Dalton Wong
128,133,5,Coffee,Dalton Wong
128,367,4,Snacks,Dalton Wong
128,82,5,Beverages,Dalton Wong
128,64,5,Beans and Lentils,Dalton Wong
128,215,3,Dairy and Egg Products,Dalton Wong
128,204,4,Dairy and Egg Products,Dalton Wong
128,227,2,Dairy and Egg Products ,Dalton Wong
128,191,4,Dairy and Egg Products,Dalton Wong
128,197,4,Dairy and Egg Products,Dalton Wong
128,378,5,Snacks,Dalton Wong
128,425,5,Sweets,Dalton Wong
128,66,3,Beverages,Dalton Wong
128,402,1,Sweets,Dalton Wong
128,186,5,Dairy and Egg Products,Dalton Wong
128,71,4,Beverages,Dalton Wong
128,97,3,Breakfast Cereals,Dalton Wong
128,173,5,Cookies,Dalton Wong
128,238,4,Fast Foods,Dalton Wong
128,404,3,Sweets,Dalton Wong
128,210,4,Dairy and Egg Products,Dalton Wong
128,182,4,Dairy and Egg Products,Dalton Wong
128,50,4,Beans and Lentils,Dalton Wong
128,168,4,Cookies,Dalton Wong
128,371,1,Snacks,Dalton Wong
128,381,3,Snacks,Dalton Wong
128,58,3,Beans and Lentils,Dalton Wong
128,121,4,Breakfast Cereals,Dalton Wong
128,284,3,Fish,Dalton Wong
128,70,3,Beverages,Dalton Wong
128,417,4,Sweets,Dalton Wong
128,161,5,Cookies,Dalton Wong
128,28,5,Beans and Lentils,Dalton Wong
128,99,4,Breakfast Cereals,Dalton Wong
128,190,4,Dairy and Egg Products,Dalton Wong
128,179,3,Dairy and Egg Products,Dalton Wong
128,393,4,Sweets,Dalton Wong
128,418,4,Sweets,Dalton Wong
128,131,5,Coffee,Dalton Wong
128,73,3,Beverages,Dalton Wong
128,213,3,Dairy and Egg Products,Dalton Wong
128,319,5,Fruits,Dalton Wong
128,180,5,Dairy and Egg Products,Dalton Wong
128,380,4,Snacks,Dalton Wong
128,283,5,Fish,Dalton Wong
128,223,5,Dairy and Egg Products ,Dalton Wong
128,282,3,Fish,Dalton Wong
128,300,5,Fruits,Dalton Wong
128,83,5,Beverages,Dalton Wong
128,276,4,Fish,Dalton Wong
128,340,4,Fruits,Dalton Wong
128,159,4,Cookies,Dalton Wong
128,136,5,Coffee,Dalton Wong
128,422,4,Sweets,Dalton Wong
374,265,5,Fast Foods,Kimberly Howard
374,257,3,Fast Foods,Kimberly Howard
374,222,4,Dairy and Egg Products ,Kimberly Howard
374,29,3,Beans and Lentils,Kimberly Howard
374,274,4,Fish,Kimberly Howard
374,144,5,Coffee,Kimberly Howard
374,118,5,Breakfast Cereals,Kimberly Howard
374,1,4,Baked Foods,Kimberly Howard
374,95,4,Beverages,Kimberly Howard
374,234,4,Dairy and Egg Products ,Kimberly Howard
374,98,5,Breakfast Cereals,Kimberly Howard
374,193,4,Dairy and Egg Products,Kimberly Howard
374,88,3,Beverages,Kimberly Howard
374,241,5,Fast Foods,Kimberly Howard
374,4,2,Baked Foods,Kimberly Howard
374,100,5,Breakfast Cereals,Kimberly Howard
374,322,4,Fruits,Kimberly Howard
374,181,3,Dairy and Egg Products,Kimberly Howard
374,196,1,Dairy and Egg Products,Kimberly Howard
374,143,2,Coffee,Kimberly Howard
374,423,3,Sweets,Kimberly Howard
374,288,4,Fish,Kimberly Howard
374,15,3,Baked Foods,Kimberly Howard
374,248,1,Fast Foods,Kimberly Howard
374,5,4,Baked Foods,Kimberly Howard
374,229,5,Dairy and Egg Products ,Kimberly Howard
374,237,5,Fast Foods,Kimberly Howard
374,54,4,Beans and Lentils,Kimberly Howard
374,403,2,Sweets,Kimberly Howard
374,111,2,Breakfast Cereals,Kimberly Howard
374,25,5,Beans and Lentils,Kimberly Howard
374,23,3,Baked Foods,Kimberly Howard
374,294,2,Fish,Kimberly Howard
374,174,5,Cookies,Kimberly Howard
374,96,4,Beverages,Kimberly Howard
374,151,3,Cookies,Kimberly Howard
374,195,3,Dairy and Egg Products,Kimberly Howard
374,200,5,Dairy and Egg Products,Kimberly Howard
374,385,4,Snacks,Kimberly Howard
374,135,4,Coffee,Kimberly Howard
374,405,4,Sweets,Kimberly Howard
374,117,5,Breakfast Cereals,Kimberly Howard
374,273,2,Fish,Kimberly Howard
374,323,3,Fruits,Kimberly Howard
374,231,2,Dairy and Egg Products ,Kimberly Howard
374,2,4,Baked Foods,Kimberly Howard
374,137,2,Coffee,Kimberly Howard
374,164,4,Cookies,Kimberly Howard
374,281,3,Fish,Kimberly Howard
374,79,4,Beverages,Kimberly Howard
374,172,3,Cookies,Kimberly Howard
374,216,5,Dairy and Egg Products,Kimberly Howard
374,48,5,Beans and Lentils,Kimberly Howard
374,77,5,Beverages,Kimberly Howard
374,220,2,Dairy and Egg Products ,Kimberly Howard
374,280,3,Fish,Kimberly Howard
374,202,3,Dairy and Egg Products,Kimberly Howard
374,235,3,Dairy and Egg Products ,Kimberly Howard
374,228,5,Dairy and Egg Products ,Kimberly Howard
374,127,4,Coffee,Kimberly Howard
374,106,3,Breakfast Cereals,Kimberly Howard
374,69,5,Beverages,Kimberly Howard
374,318,2,Fruits,Kimberly Howard
374,68,1,Beverages,Kimberly Howard
374,7,1,Baked Foods,Kimberly Howard
374,218,4,Dairy and Egg Products ,Kimberly Howard
374,56,5,Beans and Lentils,Kimberly Howard
374,89,2,Beverages,Kimberly Howard
374,153,5,Cookies,Kimberly Howard
374,11,4,Baked Foods,Kimberly Howard
374,82,4,Beverages,Kimberly Howard
374,64,5,Beans and Lentils,Kimberly Howard
374,204,4,Dairy and Egg Products,Kimberly Howard
374,227,4,Dairy and Egg Products ,Kimberly Howard
374,183,4,Dairy and Egg Products,Kimberly Howard
374,197,5,Dairy and Egg Products,Kimberly Howard
374,66,3,Beverages,Kimberly Howard
374,12,4,Baked Foods,Kimberly Howard
374,291,3,Fish,Kimberly Howard
374,186,5,Dairy and Egg Products,Kimberly Howard
374,71,5,Beverages,Kimberly Howard
374,176,4,Dairy and Egg Products,Kimberly Howard
374,97,5,Breakfast Cereals,Kimberly Howard
374,173,3,Cookies,Kimberly Howard
374,17,2,Baked Foods,Kimberly Howard
374,279,4,Fish,Kimberly Howard
374,210,4,Dairy and Egg Products,Kimberly Howard
